Medication_Brand,Medication_Type,Unit_Price,Dosage_Size,Volume,Category,Purchase_Price,Supplier_ID,Supplier_Name
2398,Vaccine,209.89999999999998,5.0,750,1,16.4,3664,MedSupply Co.
2401,Diabetes Medication,89.9,5.0,200,1,6.86,8150,MediDistributors
2412,Antidepressant,219.89999999999998,5.0,750,1,15.38,17035,LifeCare Supplies
2418,Diuretic,229.89999999999998,5.0,750,1,16.53,3960,MediCorp
2426,Antiviral,519.9,5.0,750,1,41.59,17035,MedSupply Co.
2427,Antihistamine,299.9,5.0,750,1,15.93,9165,BioPharma Inc.
2432,Vaccine,229.89999999999998,5.0,750,1,17.59,3960,HealthPlus Supplies
2433,Antiviral,1319.9,5.0,750,1,91.9,3960,LifeCare Supplies
2435,Sedative,409.90000000000003,5.0,750,1,29.76,3960,HealthPro Solutions
2436,Blood Pressure Medication,149.9,5.0,375,1,11.99,3960,HealthPlus Supplies
2438,Anti-inflammatory,699.9,5.0,1750,1,54.26,3960,PharmaTech Solutions
2443,Antiseptic,169.89999999999998,5.0,1750,1,13.48,3960,Pharma Distributor B
2445,Cholesterol Medication,119.9,5.0,750,1,9.08,3960,Healthcare Supplier A
2448,Laxative,159.9,5.0,750,1,11.42,3960,BioPharma Inc.
2453,Antibiotic,59.900000000000006,5.0,50,1,4.31,3960,LifeCare Supplies
2465,Laxative,29.900000000000002,5.0,50,1,2.15,3960,MedLink
2466,Antifungal,469.90000000000003,5.0,1750,1,29.62,3960,BioPharma Inc.
2468,Anti-inflammatory,299.9,5.0,750,1,22.39,3960,HealthPlus Supplies
2474,Antiseptic,389.90000000000003,5.0,300,1,29.1,9165,PharmaTech Solutions
2476,Diabetes Medication,229.89999999999998,5.0,750,1,16.79,3960,HealthPlus Supplies
2494,Diuretic,399.90000000000003,5.0,1750,1,31.0,3960,Global Health Distributors
2496,Vaccine,499.90000000000003,5.0,1750,1,36.22,3960,MediDistributors
2499,Antiseptic,299.9,5.0,750,1,21.53,3960,MedSupply Co.
2508,Diuretic,19.9,5.0,50,1,1.59,3960,MedLink
2512,Antacid,349.90000000000003,5.0,375,1,25.36,2561,BioPharma Inc.
2514,Painkiller,149.9,5.0,750,1,11.41,9625,PharmaTech Solutions
2517,Antacid,689.9,5.0,750,1,46.42,3664,MedSupply Co.
2518,Antacid,499.90000000000003,5.0,750,1,36.49,1128,MedLink
2520,Stimulant,629.9,5.0,750,1,42.21,2561,HealthPro Solutions
2522,Antiviral,479.90000000000003,5.0,750,1,36.92,2561,Global Health Distributors
2531,Antibiotic,639.9,5.0,750,1,46.37,10754,MedLink
2532,Diuretic,1349.9,5.0,1750,1,96.89,2561,MediCorp
2534,Blood Pressure Medication,449.90000000000003,5.0,750,1,35.99,3252,MediDistributors
2539,Blood Pressure Medication,199.89999999999998,5.0,1750,1,12.3,9710,MedSupply Co.
2543,Antihistamine,239.89999999999998,5.0,750,1,18.89,6785,BioPharma Inc.
2549,Anti-inflammatory,449.90000000000003,5.0,375,1,29.49,10754,MediDistributors
2563,Antacid,499.90000000000003,5.0,750,1,34.61,12546,MedLink
2570,Stimulant,799.9,5.0,750,1,57.14,3960,MediCorp
2582,Antihistamine,199.89999999999998,5.0,750,1,11.8,8004,Global Health Distributors
2585,Antibiotic,229.89999999999998,5.0,750,1,16.42,17035,Healthcare Supplier A
2586,Cough Syrup,29.900000000000002,5.0,50,1,2.21,17035,MedLink
2587,Anti-inflammatory,189.89999999999998,5.0,375,1,12.67,17035,HealthPlus Supplies
2589,Blood Pressure Medication,399.90000000000003,5.0,1750,1,30.76,17035,HealthPlus Supplies
2590,Antacid,469.90000000000003,5.0,1750,1,28.98,2561,LifeCare Supplies
2591,Antipyretic,439.90000000000003,5.0,750,1,29.4,3960,Healthcare Supplier A
2595,Antidepressant,179.89999999999998,5.0,750,1,12.3,1485,MedSupply Co.
2597,Blood Pressure Medication,219.89999999999998,5.0,750,1,14.38,17035,HealthPlus Supplies
2598,Cholesterol Medication,169.89999999999998,5.0,750,1,11.44,8004,Global Health Distributors
2602,Antacid,599.9,5.0,750,1,43.84,3960,PharmaTech Solutions
2604,Stimulant,999.9,5.0,200,1,73.52,3960,LifeCare Supplies
2606,Antifungal,1159.8999999999999,5.0,750,1,79.36,8112,MedSupply Co.
2607,Sedative,219.89999999999998,5.0,750,1,17.18,9552,BioPharma Inc.
2609,Analgesic,259.9,5.0,750,1,18.11,9744,MediDistributors
2611,Anti-inflammatory,549.9,5.0,750,1,39.99,480,Pharma Distributor B
2614,Antibiotic,599.9,5.0,1750,1,41.21,480,MediCorp
2615,Antihistamine,34.900000000000006,5.0,50,1,2.57,17035,MedLink
2619,Stimulant,649.9,5.0,1750,1,51.58,8112,MedLink
2622,Antibiotic,269.9,5.0,750,1,18.65,480,BioPharma Inc.
2623,Blood Pressure Medication,289.9,5.0,1750,1,18.24,17035,LifeCare Supplies
2624,Antiseptic,649.9,5.0,750,1,46.76,480,MedSupply Co.
2625,Cough Syrup,599.9,5.0,750,1,43.16,9165,PharmaTech Solutions
2626,Antihistamine,19.9,5.0,50,1,1.42,3960,MediCorp
2628,Analgesic,319.9,5.0,750,1,23.43,480,HealthPro Solutions
2630,Antipyretic,379.90000000000003,5.0,750,1,29.91,8004,Global Health Distributors
2631,Antipyretic,739.9,5.0,750,1,55.99,17035,MediCorp
2636,Laxative,689.9,5.0,750,1,48.83,9165,MediDistributors
2637,Painkiller,569.9,5.0,750,1,39.12,9744,MedLink
2639,Antidepressant,709.9,5.0,750,1,52.37,12546,HealthPlus Supplies
2640,Sedative,449.90000000000003,5.0,750,1,30.07,4425,MediDistributors
2643,Cholesterol Medication,1849.9,5.0,750,1,136.02,480,MedLink
2644,Antihistamine,799.9,5.0,750,1,58.13,17035,MediCorp
2645,Antibiotic,319.9,5.0,750,1,21.89,17035,MedSupply Co.
2646,Antidepressant,589.9,5.0,1750,1,43.3,17035,PharmaTech Solutions
2648,Anti-inflammatory,164.89999999999998,5.0,375,1,12.21,17035,HealthPlus Supplies
2650,Painkiller,249.89999999999998,5.0,1000,1,19.68,3960,HealthPro Solutions
2656,Analgesic,249.89999999999998,5.0,1750,1,19.52,2561,Healthcare Supplier A
2658,Antibiotic,159.9,5.0,750,1,12.49,2561,BioPharma Inc.
2661,Cough Syrup,659.9,5.0,750,1,47.99,12546,PharmaTech Solutions
2663,Laxative,299.9,5.0,1750,1,21.42,480,Pharma Distributor B
2664,Painkiller,169.89999999999998,5.0,750,1,10.5,8004,MediCorp
2665,Cough Syrup,199.89999999999998,5.0,750,1,15.38,480,MedLink
2668,Cough Syrup,139.9,5.0,375,1,10.68,480,Healthcare Supplier A
2672,Analgesic,22.9,5.0,50,1,1.8,480,Global Health Distributors
2675,Antifungal,449.90000000000003,5.0,750,1,34.88,3960,Global Health Distributors
2676,Analgesic,159.9,5.0,1750,1,10.93,9552,Global Health Distributors
2678,Laxative,449.90000000000003,5.0,750,1,31.99,4425,MedSupply Co.
2679,Sedative,229.89999999999998,5.0,750,1,14.28,480,Global Health Distributors
2682,Antacid,529.9,5.0,750,1,42.39,9165,PharmaTech Solutions
2685,Laxative,369.90000000000003,5.0,750,1,27.12,12546,Global Health Distributors
2686,Sedative,379.90000000000003,5.0,750,1,26.8,8004,HealthPro Solutions
2689,Painkiller,189.89999999999998,5.0,1750,1,14.72,1392,Global Health Distributors
2690,Analgesic,119.9,5.0,750,1,7.35,1392,BioPharma Inc.
2692,Diuretic,419.90000000000003,5.0,750,1,26.31,8112,LifeCare Supplies
2694,Vaccine,529.9,5.0,750,1,37.31,8112,Healthcare Supplier A
2696,Vaccine,379.90000000000003,5.0,1750,1,25.19,12546,MedSupply Co.
2713,Cough Syrup,149.9,5.0,1750,1,10.93,660,MedLink
2714,Antifungal,999.9,5.0,750,1,76.33,3664,LifeCare Supplies
2717,Painkiller,589.9,5.0,750,1,43.38,4425,Pharma Distributor B
2721,Sedative,599.9,5.0,750,1,47.61,3960,HealthPlus Supplies
2722,Cough Syrup,219.89999999999998,5.0,750,1,17.59,3960,MediCorp
2723,Laxative,299.9,5.0,1750,1,21.42,3960,MediDistributors
2727,Laxative,299.9,5.0,750,1,19.37,9552,BioPharma Inc.
2737,Painkiller,349.90000000000003,5.0,750,1,27.77,9165,Healthcare Supplier A
2739,Antifungal,499.90000000000003,5.0,750,1,35.96,7239,BioPharma Inc.
2740,Antibiotic,899.9,5.0,750,1,65.41,9165,HealthPlus Supplies
2742,Analgesic,539.9,5.0,750,1,37.98,480,Global Health Distributors
2748,Antacid,3199.9,5.0,1750,1,240.59,3960,Pharma Distributor B
2749,Anti-inflammatory,169.89999999999998,5.0,1750,1,13.38,3960,PharmaTech Solutions
2751,Antiseptic,199.89999999999998,5.0,375,1,15.99,3960,MedLink
2752,Antifungal,389.90000000000003,5.0,750,1,26.31,3960,BioPharma Inc.
2753,Sedative,599.9,5.0,1750,1,44.77,3960,BioPharma Inc.
2755,Antifungal,249.89999999999998,5.0,750,1,19.68,3960,LifeCare Supplies
2756,Antiviral,299.9,5.0,750,1,22.89,17035,MedSupply Co.
2757,Laxative,299.9,5.0,1750,1,22.38,3960,MedLink
2759,Vaccine,139.9,5.0,375,1,10.14,3960,PharmaTech Solutions
2760,Anti-inflammatory,389.90000000000003,5.0,1750,1,28.02,1128,BioPharma Inc.
2765,Antipyretic,799.9,5.0,750,1,60.14,12546,Healthcare Supplier A
2767,Sedative,1899.9,5.0,750,1,139.7,3960,Global Health Distributors
2769,Cough Syrup,559.9,5.0,750,1,38.4,12546,HealthPlus Supplies
2770,Antacid,399.90000000000003,5.0,375,1,31.0,3664,BioPharma Inc.
2772,Diuretic,629.9,5.0,750,1,46.15,3960,MedSupply Co.
2776,Painkiller,419.90000000000003,5.0,750,1,32.3,4425,Healthcare Supplier A
2780,Antacid,409.90000000000003,5.0,750,1,28.46,3960,MediDistributors
2783,Antacid,149.9,5.0,1750,1,10.06,660,PharmaTech Solutions
2788,Antihistamine,449.90000000000003,5.0,750,1,31.24,12546,Pharma Distributor B
2793,Antacid,219.89999999999998,5.0,750,1,17.18,6213,MediDistributors
2794,Diuretic,149.9,5.0,750,1,10.5,9625,MedSupply Co.
2795,Antidepressant,259.9,5.0,750,1,18.74,3960,Healthcare Supplier A
2801,Antiviral,399.90000000000003,5.0,750,1,27.68,3664,MediDistributors
2802,Antacid,299.9,5.0,750,1,18.93,7153,MedLink
2803,Vaccine,259.9,5.0,750,1,20.46,9552,Healthcare Supplier A
2812,Antiseptic,399.90000000000003,5.0,375,1,30.3,3664,HealthPlus Supplies
2814,Antifungal,399.90000000000003,5.0,375,1,31.0,3664,Global Health Distributors
2815,Cholesterol Medication,559.9,5.0,750,1,40.57,4425,BioPharma Inc.
2816,Antiseptic,449.90000000000003,5.0,750,1,34.61,12546,MedSupply Co.
2821,Diuretic,369.90000000000003,5.0,750,1,28.02,12546,MedLink
2822,Antipyretic,329.90000000000003,5.0,750,1,23.25,9552,MediDistributors
2826,Stimulant,369.90000000000003,5.0,750,1,29.59,12546,MediDistributors
2834,Antidepressant,159.9,5.0,1750,1,12.3,8320,MediCorp
2838,Stimulant,459.90000000000003,5.0,750,1,35.43,9625,HealthPro Solutions
2839,Sedative,399.90000000000003,5.0,750,1,27.0,12546,PharmaTech Solutions
2840,Antidepressant,109.9,5.0,750,1,7.36,9206,Pharma Distributor B
2851,Blood Pressure Medication,59.900000000000006,5.0,750,1,4.5,7153,BioPharma Inc.
2852,Cough Syrup,409.90000000000003,5.0,750,1,30.14,7245,MedLink
2854,Vaccine,499.90000000000003,5.0,750,1,38.45,3960,HealthPlus Supplies
2856,Cough Syrup,589.9,5.0,750,1,42.1,3960,Healthcare Supplier A
2859,Anti-inflammatory,179.89999999999998,5.0,750,1,12.94,7245,BioPharma Inc.
2862,Diuretic,359.90000000000003,5.0,750,1,27.68,3960,MedSupply Co.
2868,Diabetes Medication,949.9,5.0,750,1,70.86,3960,BioPharma Inc.
2874,Antiviral,699.9,5.0,750,1,51.46,9165,MedLink
2878,Antidepressant,399.90000000000003,5.0,375,1,29.84,3664,Pharma Distributor B
2879,Cholesterol Medication,319.9,5.0,750,1,22.21,4425,Healthcare Supplier A
2882,Stimulant,1399.9,5.0,750,1,89.92,2561,MedSupply Co.
2889,Sedative,319.9,5.0,750,1,23.07,3960,Global Health Distributors
2890,Anti-inflammatory,269.9,5.0,750,1,21.25,9552,HealthPro Solutions
2893,Antiseptic,549.9,5.0,750,1,39.67,8112,MediCorp
2894,Stimulant,179.89999999999998,5.0,1750,1,12.94,3960,Global Health Distributors
2897,Painkiller,599.9,5.0,750,1,47.24,3960,MedSupply Co.
2898,Vaccine,79.9,5.0,750,1,6.01,3960,Healthcare Supplier A
2902,Analgesic,499.90000000000003,5.0,750,1,37.0,7245,HealthPlus Supplies
2909,Laxative,599.9,5.0,750,1,37.03,17035,MedLink
2912,Antihistamine,169.89999999999998,5.0,750,1,12.87,5992,Pharma Distributor B
2917,Antacid,199.89999999999998,5.0,750,1,15.62,17035,HealthPro Solutions
2920,Blood Pressure Medication,699.9,5.0,750,1,46.15,9165,HealthPro Solutions
2924,Painkiller,219.89999999999998,5.0,750,1,17.18,8004,MedLink
2926,Stimulant,279.9,5.0,1750,1,21.87,12546,HealthPro Solutions
2932,Antipyretic,319.9,5.0,750,1,24.61,17035,LifeCare Supplies
2939,Antacid,149.9,5.0,750,1,11.53,4425,MedLink
2942,Antipyretic,399.90000000000003,5.0,750,1,27.12,11567,BioPharma Inc.
2944,Diabetes Medication,449.90000000000003,5.0,750,1,32.14,17035,Pharma Distributor B
2945,Diabetes Medication,2999.9,5.0,750,1,213.17,2561,PharmaTech Solutions
2946,Antihistamine,899.9,5.0,750,1,62.01,2561,LifeCare Supplies
2949,Antihistamine,949.9,5.0,750,1,70.36,9165,MediDistributors
2951,Sedative,399.90000000000003,5.0,1750,1,28.78,7245,MediCorp
2952,Diabetes Medication,189.89999999999998,5.0,750,1,14.61,7245,PharmaTech Solutions
2954,Antacid,499.90000000000003,5.0,750,1,35.87,2561,Pharma Distributor B
2956,Analgesic,149.9,5.0,1750,1,10.71,3960,Healthcare Supplier A
2957,Painkiller,359.90000000000003,5.0,750,1,25.89,8004,MedLink
2958,Blood Pressure Medication,549.9,5.0,750,1,40.73,3960,Pharma Distributor B
2960,Blood Pressure Medication,1049.8999999999999,5.0,750,1,69.34,2561,MediCorp
2963,Antibiotic,599.9,5.0,750,1,44.44,7239,PharmaTech Solutions
2965,Cough Syrup,469.90000000000003,5.0,750,1,34.64,8112,Healthcare Supplier A
2967,Antipyretic,599.9,5.0,750,1,40.73,3664,Pharma Distributor B
2973,Blood Pressure Medication,299.9,5.0,750,1,19.85,8004,BioPharma Inc.
2975,Cough Syrup,149.9,5.0,750,1,11.32,9625,Healthcare Supplier A
2976,Antacid,179.89999999999998,5.0,750,1,11.59,2496,HealthPlus Supplies
2979,Antifungal,499.90000000000003,5.0,750,1,35.43,12546,MedSupply Co.
2982,Antibiotic,699.9,5.0,750,1,52.23,2561,MedSupply Co.
2985,Antiseptic,259.9,5.0,750,1,15.1,3664,BioPharma Inc.
2988,Diuretic,249.89999999999998,5.0,750,1,18.51,12546,MediDistributors
2989,Diuretic,2599.9,5.0,750,1,192.59,2561,Global Health Distributors
2990,Laxative,199.89999999999998,5.0,750,1,15.99,11567,LifeCare Supplies
2991,Antiseptic,499.90000000000003,5.0,750,1,36.49,2000,Healthcare Supplier A
2993,Cholesterol Medication,74.9,5.0,Unknown,1,5.39,5895,MedLink
3012,Antidepressant,9.9,5.0,50,1,0.74,12546,BioPharma Inc.
3016,Cholesterol Medication,199.89999999999998,5.0,750,1,14.59,480,HealthPlus Supplies
3020,Antibiotic,109.9,5.0,750,1,7.99,12546,Pharma Distributor B
3025,Laxative,119.9,5.0,375,1,9.29,3960,HealthPlus Supplies
3033,Painkiller,119.9,5.0,375,1,8.95,3960,MediCorp
3038,Antiseptic,99.9,5.0,1750,1,7.13,9552,HealthPlus Supplies
3039,Antifungal,169.89999999999998,5.0,750,1,13.38,8664,PharmaTech Solutions
3041,Diabetes Medication,99.9,5.0,1750,1,5.83,9552,PharmaTech Solutions
3042,Antibiotic,119.9,5.0,375,1,8.63,3960,Pharma Distributor B
3045,Anti-inflammatory,129.9,5.0,750,1,7.8,12546,BioPharma Inc.
3046,Antiseptic,479.90000000000003,5.0,1750,1,35.81,3960,HealthPro Solutions
3050,Laxative,89.9,5.0,1750,1,6.51,8004,MediCorp
3054,Painkiller,129.9,5.0,750,1,8.14,3960,MediCorp
3058,Cough Syrup,9.9,5.0,50,1,0.71,7245,MedLink
3061,Vaccine,169.89999999999998,5.0,750,1,11.32,17035,HealthPlus Supplies
3062,Painkiller,219.89999999999998,5.0,750,1,15.62,10050,Healthcare Supplier A
3070,Sedative,299.9,5.0,750,1,16.53,3960,MediDistributors
3072,Sedative,249.89999999999998,5.0,750,1,18.24,3960,MedSupply Co.
3079,Antacid,159.9,5.0,750,1,10.21,2396,PharmaTech Solutions
3081,Diabetes Medication,129.9,5.0,750,1,7.14,3960,HealthPro Solutions
3084,Cholesterol Medication,149.9,5.0,200,1,11.27,9165,HealthPlus Supplies
3086,Antihistamine,479.90000000000003,5.0,1750,1,35.03,3960,MediDistributors
3089,Cholesterol Medication,99.9,5.0,750,1,7.63,3924,Healthcare Supplier A
3092,Sedative,169.89999999999998,5.0,750,1,13.38,8664,HealthPro Solutions
3100,Diuretic,479.90000000000003,5.0,1750,1,34.28,3960,Pharma Distributor B
3102,Blood Pressure Medication,179.89999999999998,5.0,1750,1,12.94,3960,Pharma Distributor B
3104,Cholesterol Medication,129.9,5.0,750,1,8.72,3960,LifeCare Supplies
3107,Diuretic,659.9,5.0,750,1,47.47,3960,MediCorp
3120,Diabetes Medication,179.89999999999998,5.0,750,1,10.94,17035,HealthPro Solutions
3121,Antibiotic,99.9,5.0,750,1,6.93,12546,Pharma Distributor B
3123,Antihistamine,149.9,5.0,1750,1,10.94,3960,Pharma Distributor B
3125,Antacid,99.9,5.0,750,1,7.03,12546,LifeCare Supplies
3133,Antifungal,109.9,5.0,750,1,8.79,1392,HealthPro Solutions
3138,Antibiotic,139.9,5.0,750,1,9.29,1392,Global Health Distributors
3139,Antibiotic,239.89999999999998,5.0,750,1,17.64,480,PharmaTech Solutions
3147,Antihistamine,9.9,5.0,50,1,0.71,8664,PharmaTech Solutions
3150,Cholesterol Medication,109.9,5.0,750,1,8.65,1392,PharmaTech Solutions
3152,Antidepressant,109.9,5.0,750,1,7.91,7245,Pharma Distributor B
3153,Diuretic,179.89999999999998,5.0,750,1,13.23,653,HealthPlus Supplies
3154,Antidepressant,99.9,5.0,750,1,7.8,3252,MedSupply Co.
3158,Antidepressant,169.89999999999998,5.0,1750,1,12.77,12546,LifeCare Supplies
3159,Diuretic,99.9,5.0,750,1,5.59,9552,HealthPro Solutions
3161,Antiseptic,99.9,5.0,750,1,6.66,3252,HealthPlus Supplies
3163,Diabetes Medication,129.9,5.0,750,1,8.82,7245,MedSupply Co.
3168,Antiviral,259.9,5.0,750,1,18.97,8112,Global Health Distributors
3172,Painkiller,129.9,5.0,750,1,10.31,11567,LifeCare Supplies
3174,Stimulant,299.9,5.0,750,1,21.73,4425,HealthPro Solutions
3176,Blood Pressure Medication,279.9,5.0,750,1,20.89,4425,Pharma Distributor B
3180,Vaccine,169.89999999999998,5.0,1750,1,10.94,3252,BioPharma Inc.
3183,Painkiller,184.89999999999998,5.0,750,1,13.7,7245,LifeCare Supplies
3189,Antipyretic,129.9,5.0,750,1,10.15,11567,MediCorp
3193,Painkiller,169.89999999999998,5.0,750,1,11.15,17035,MediDistributors
3194,Antidepressant,239.89999999999998,5.0,750,1,18.31,480,HealthPlus Supplies
3197,Sedative,209.89999999999998,5.0,1750,1,15.32,12546,MediDistributors
3201,Antibiotic,299.9,5.0,750,1,21.96,17035,MedLink
3204,Sedative,219.89999999999998,5.0,750,1,15.71,7153,BioPharma Inc.
3209,Cholesterol Medication,199.89999999999998,5.0,750,1,14.07,4550,MedSupply Co.
3216,Antipyretic,119.9,5.0,1750,1,7.68,660,MedSupply Co.
3218,Antihistamine,129.9,5.0,750,1,10.23,8004,Pharma Distributor B
3219,Antiviral,9.9,5.0,50,1,0.74,1392,HealthPlus Supplies
3220,Antidepressant,189.89999999999998,5.0,1750,1,14.72,1392,PharmaTech Solutions
3221,Anti-inflammatory,109.9,5.0,750,1,7.93,12546,HealthPro Solutions
3227,Diuretic,89.9,5.0,1750,1,6.86,8004,Global Health Distributors
3230,Antidepressant,109.9,5.0,750,1,7.08,1392,PharmaTech Solutions
3231,Antifungal,109.9,5.0,750,1,7.74,12546,HealthPro Solutions
3233,Antiviral,229.89999999999998,5.0,750,1,16.66,8112,MedLink
3234,Antipyretic,629.9,5.0,1750,1,45.92,3664,PharmaTech Solutions
3235,Diabetes Medication,169.89999999999998,5.0,750,1,12.4,17035,HealthPlus Supplies
3237,Cholesterol Medication,259.9,5.0,1750,1,18.17,8004,Pharma Distributor B
3238,Antidepressant,299.9,5.0,750,1,22.83,3664,MediCorp
3239,Diuretic,99.9,5.0,750,1,7.8,9165,MediCorp
3243,Antihistamine,104.9,5.0,1750,1,8.26,3924,MedLink
3244,Painkiller,57.9,5.0,750,1,4.32,3924,Global Health Distributors
3246,Antibiotic,87.89999999999999,5.0,1750,1,6.71,8004,HealthPlus Supplies
3253,Cholesterol Medication,124.9,5.0,1750,1,9.08,12546,HealthPro Solutions
3257,Antiviral,59.900000000000006,5.0,750,1,4.5,12546,MedSupply Co.
3271,Analgesic,59.900000000000006,5.0,375,1,4.47,3252,HealthPro Solutions
3272,Blood Pressure Medication,179.89999999999998,5.0,1750,1,13.23,9552,LifeCare Supplies
3276,Antihistamine,149.9,5.0,1750,1,9.62,3960,Global Health Distributors
3278,Cough Syrup,79.9,5.0,750,1,5.79,3960,MediDistributors
3279,Antiseptic,299.9,5.0,750,1,22.21,6213,Healthcare Supplier A
3285,Antifungal,99.9,5.0,750,1,7.29,1392,MedSupply Co.
3286,Stimulant,479.90000000000003,5.0,1750,1,36.08,3960,Healthcare Supplier A
3292,Antidepressant,1699.9,5.0,750,1,135.99,9165,Healthcare Supplier A
3294,Diuretic,169.89999999999998,5.0,750,1,12.31,4425,Healthcare Supplier A
3295,Blood Pressure Medication,99.9,5.0,375,1,7.93,4425,MediDistributors
3296,Anti-inflammatory,229.89999999999998,5.0,750,1,15.99,8112,HealthPro Solutions
3300,Diabetes Medication,9.9,5.0,50,1,0.71,3960,Healthcare Supplier A
3305,Sedative,124.9,5.0,1750,1,8.65,8352,Global Health Distributors
3310,Antiseptic,69.9,5.0,375,1,4.34,12546,Healthcare Supplier A
3314,Blood Pressure Medication,269.9,5.0,1750,1,19.28,1128,MedSupply Co.
3315,Diabetes Medication,9.9,5.0,50,1,0.74,3960,BioPharma Inc.
3316,Diuretic,119.9,5.0,375,1,8.88,3960,MedSupply Co.
3324,Diuretic,499.90000000000003,5.0,750,1,37.31,3664,Healthcare Supplier A
3325,Antihistamine,109.9,5.0,750,1,7.4,12546,MediCorp
3326,Sedative,94.9,5.0,1750,1,7.36,9552,HealthPro Solutions
3329,Antidepressant,139.9,5.0,1750,1,10.84,9165,MedSupply Co.
3335,Antipyretic,109.9,5.0,750,1,8.14,3960,MedSupply Co.
3341,Antihistamine,349.90000000000003,5.0,750,1,25.17,480,HealthPlus Supplies
3343,Cholesterol Medication,124.9,5.0,375,1,9.46,480,Pharma Distributor B
3344,Analgesic,199.89999999999998,5.0,750,1,14.49,480,MedSupply Co.
3345,Diabetes Medication,22.9,5.0,50,1,1.54,480,MedSupply Co.
3347,Vaccine,399.90000000000003,5.0,1750,1,28.56,3664,HealthPro Solutions
3348,Laxative,299.9,5.0,1750,1,22.38,480,HealthPro Solutions
3350,Antibiotic,159.9,5.0,750,1,12.3,7153,MediDistributors
3351,Antacid,169.89999999999998,5.0,1750,1,13.27,12546,MediDistributors
3352,Cholesterol Medication,249.89999999999998,5.0,750,1,18.79,3960,HealthPro Solutions
3354,Analgesic,149.9,5.0,375,1,10.71,3960,Global Health Distributors
3356,Antihistamine,59.900000000000006,5.0,375,1,4.47,1392,HealthPlus Supplies
3357,Stimulant,9.9,5.0,50,1,0.77,3960,MedSupply Co.
3363,Antiviral,139.9,5.0,750,1,9.69,3924,PharmaTech Solutions
3364,Stimulant,249.89999999999998,5.0,1750,1,17.85,17035,HealthPro Solutions
3366,Antiseptic,359.90000000000003,5.0,1750,1,24.45,3960,LifeCare Supplies
3367,Antidepressant,109.9,5.0,750,1,7.57,12546,LifeCare Supplies
3368,Anti-inflammatory,169.89999999999998,5.0,1750,1,12.22,12546,MediCorp
3373,Stimulant,189.89999999999998,5.0,1750,1,13.86,1392,HealthPlus Supplies
3376,Analgesic,399.90000000000003,5.0,750,1,31.99,5455,MedSupply Co.
